,Unnamed: 0,url,domain,post_id,published,author,flow,polling,content_len,title,comments,favs,views,votes_plus,votes_minus,views_lognorm,favs_lognorm,comments_lognorm
3832,3832,https://habrahabr.ru/post/30009/,habrahabr.ru,30009,2008-07-24 12:38:00,@dmodeus,develop,False,9684,Выдвинуты номинанты на премию Pwnie 2008,11,2,395,18.0,2.0,-0.463553520655,-0.705951402106,-0.667634741904
3833,3833,https://habrahabr.ru/post/30010/,habrahabr.ru,30010,2008-07-24 12:39:00,@aleks_raiden,misc,False,10238,"Y Combinator и 30 идей или рынков, в которые мы готовы инвестировать. Вольный перевод, часть 2.",3,20,315,20.0,3.0,-0.612662192245,0.529210837333,-1.54603718992
3834,3834,https://habrahabr.ru/post/30013/,habrahabr.ru,30013,2008-07-24 12:54:00,@JStingo,develop,False,15809,Еще один способ генерации PDF,25,117,10100,30.0,2.0,1.68884322089,1.62395825006,-0.0440315387917
3835,3835,https://habrahabr.ru/post/30018/,habrahabr.ru,30018,2008-07-24 13:57:00,@josser,develop,False,9456,И ещё один способ генерации PDF,14,26,5400,7.0,3.0,1.26371232454,0.679787139742,-0.487807041853
3836,3836,https://habrahabr.ru/post/30019/,habrahabr.ru,30019,2008-07-24 14:20:00,@Grayscale,develop,False,17539,38 статей о создании закругленных углов на сайтах,79,680,9600,4.0,0.0,1.64066544702,2.72452782447,0.856458972909
3837,3837,https://geektimes.ru/post/30020/,geektimes.ru,30020,2008-07-24 14:22:00,@Dimituri,,False,2395,Со Стивом всё в порядке,21,2,115,29.0,11.0,-1.11265384493,-0.280202080445,-0.15812663403
3838,3838,https://habrahabr.ru/post/30021/,habrahabr.ru,30021,2008-07-24 14:26:00,@alizar,develop,False,1389,Создан первый эксплоит для дыры в DNS-серверах,36,13,517,37.0,4.0,-0.294274167468,0.254427911646,0.235689377409
3839,3839,https://habrahabr.ru/post/30024/,habrahabr.ru,30024,2008-07-24 15:10:00,@alizar,misc,False,984,3D-печать через интернет,40,9,1300,32.0,2.0,0.318223831886,0.0444230952301,0.316115822415
3840,3840,https://habrahabr.ru/post/30028/,habrahabr.ru,30028,2008-07-24 16:20:00,@tchernetski,misc,False,1981,"SMSter.ru — полтора месяца спустя: группы друзей, комментарии, каналы и API",58,7,243,18.0,4.0,-0.796227316869,-0.097966856565,0.609699098405
3841,3841,https://habrahabr.ru/post/30029/,habrahabr.ru,30029,2008-07-24 17:01:00,@Evgenik,misc,False,1747,Единая Национальная Служба «Бюро Находок»,73,3,220,25.0,7.0,-0.860563589243,-0.535403559609,0.791160624781
3842,3842,https://habrahabr.ru/post/30031/,habrahabr.ru,30031,2008-07-24 17:03:00,@platinum07,develop,False,4154,"INF о 12111, альтернативных клиентах и будущем ICQ",83,7,291,64.0,12.0,-0.673671338097,-0.0967298907008,0.891821336729
3843,3843,https://habrahabr.ru/post/30034/,habrahabr.ru,30034,2008-07-24 17:32:00,@mooooore,misc,False,701,OnlineDisk — новый удобный сервис для хранения Ваших файлов и изображений,112,19,280,30.0,14.0,-0.696535231789,0.483564351738,1.13023147613
3844,3844,https://habrahabr.ru/post/30035/,habrahabr.ru,30035,2008-07-24 17:46:00,@Rogozhin,develop,False,1484,Определен формат и секции конференции HighLoad-2008,5,2,238,15.0,3.0,-0.803031330825,-0.716954039407,-1.23622827459
3845,3845,https://habrahabr.ru/post/30037/,habrahabr.ru,30037,2008-07-24 18:22:00,@urbansheep,management,False,7916,"Прокрастинация с пользой, или «История о структурированном отлынивании»",75,59,3600,44.0,6.0,1.00204208203,1.17614570407,0.807747333544
3846,3846,https://geektimes.ru/post/30041/,geektimes.ru,30041,2008-07-24 19:33:00,@Sadovsky,,False,338,Поисковый робот Яндекса поддерживает Crawl-delay и GZIP,1,7,358,13.0,2.0,-0.260399970525,0.551587239667,-2.01825357793
3847,3847,https://habrahabr.ru/post/30043/,habrahabr.ru,30043,2008-07-24 19:41:00,@pilot,develop,False,722,Концепт панели администрирования в symfony 1.2,9,9,283,1.0,0.0,-0.689253625766,0.0401600497349,-0.831380451613
3848,3848,https://habrahabr.ru/post/30046/,habrahabr.ru,30046,2008-07-24 21:10:00,@feedbee,develop,False,5836,Подсчет количества найденных записей в PostgreSQL,43,81,17200,35.0,2.0,2.03384533552,1.36532354472,0.365975222404
3849,3849,https://geektimes.ru/post/31660/,geektimes.ru,31660,2008-07-24 22:58:00,@Dimituri,,False,2430,Microsoft приглядывается к модели Apple,103,2,447,31.0,3.0,-0.0791241621654,-0.273520271782,1.04889613953
3850,3850,https://habrahabr.ru/post/30051/,habrahabr.ru,30051,2008-07-24 23:33:00,@stepan_ovchinnikov,management,False,11187,Заключаем договор на создание технического задания,50,230,10600,47.0,2.0,1.6996430782,2.01106883691,0.487317682179
3851,3851,https://geektimes.ru/post/30052/,geektimes.ru,30052,2008-07-25 00:12:00,@alardus,,False,854,Яндекс.Фотки выпустили расширение для iPhoto,57,3,1100,31.0,2.0,0.60481299206,-0.0283630900744,0.595331300074
3852,3852,https://habrahabr.ru/post/30054/,habrahabr.ru,30054,2008-07-25 01:07:00,@Fanta,admin,False,292,С Днем сисадмина!,83,2,1500,96.0,17.0,0.40361348971,-0.724774728141,0.888355732798
3853,3853,https://habrahabr.ru/post/30055/,habrahabr.ru,30055,2008-07-25 01:44:00,@mholub,develop,False,646,"Заметки о Ruby. №1. [[: key,: value], [: key2,: value2]] --> {: key =>: value,: key2 =>: value2 }",7,4,337,,,-0.580207470291,-0.402772066964,-1.00618723221
3854,3854,https://habrahabr.ru/post/30058/,habrahabr.ru,30058,2008-07-25 02:58:00,@shvechikov,develop,False,6203,Забудьте про свой редактор. Используйте Vim,154,96,13300,1.0,0.0,1.84472591104,1.46145603781,1.38193550578
3855,3855,https://habrahabr.ru/post/30067/,habrahabr.ru,30067,2008-07-25 11:00:00,@ruguevara,misc,False,3010,Translated.by — человеческие переводы,102,38,415,1.0,0.0,-0.443195645366,0.881408622093,1.05086226589
3856,3856,https://habrahabr.ru/post/31663/,habrahabr.ru,31663,2008-07-25 11:59:00,@sunnybear,develop,False,1590,Неблокирующая загрузка JavaScript,40,115,807,1.0,0.0,-0.00587119705107,1.56263927254,0.308331551145
3857,3857,https://geektimes.ru/post/30071/,geektimes.ru,30071,2008-07-25 12:20:00,@Morozka,,False,2606,Как изменить ЖЖ?,23,1,224,,,-0.602180942972,-0.615320434314,-0.0810335141946
3858,3858,https://habrahabr.ru/post/30072/,habrahabr.ru,30072,2008-07-25 12:49:00,@stepan_ovchinnikov,management,False,1639,Работает ли сайт? Опрос клиента после сдачи проекта,9,5,340,5.0,1.0,-0.5740116455,-0.296226463911,-0.826768436731
3859,3859,https://habrahabr.ru/post/30076/,habrahabr.ru,30076,2008-07-25 13:48:00,@zvirusz,admin,False,4867,Настройка маршрутизации по двум провайдерам,33,166,42900,41.0,1.0,2.61000182104,1.78457894884,0.160018109156
3860,3860,https://geektimes.ru/post/30078/,geektimes.ru,30078,2008-07-25 14:00:00,@alizar,,False,2135,У Twitter упала база данных,14,2,780,26.0,9.0,0.344287031465,-0.26358897672,-0.438302060906
3861,3861,https://habrahabr.ru/post/30081/,habrahabr.ru,30081,2008-07-25 14:23:00,@absolvo,develop,False,5565,"GPRS (EDGE) vs WAP, или на что оглядываться, когда делаешь мобильную версию сайта",6,0,4900,1.0,3.0,1.16819384644,-1.41764913281,-1.11179789929
3862,3862,https://habrahabr.ru/post/30082/,habrahabr.ru,30082,2008-07-25 14:38:00,@samokhvalov,develop,False,2452,Онлайн-конференция с ведущими экспертами PostgreSQL,3,3,342,25.0,10.0,-0.573392388949,-0.546976724279,-1.55680505879
3863,3863,https://habrahabr.ru/post/30084/,habrahabr.ru,30084,2008-07-25 14:55:00,@vovansl,design,False,5554,Как улучшить юзабилити или что мы сделали неправильно?,2,1,492,0.0,0.0,-0.335403320627,-0.978296893909,-1.78169058645
3864,3864,https://geektimes.ru/post/30087/,geektimes.ru,30087,2008-07-25 15:07:00,@nokta,,False,1487,Сервис Multiply подает иск против Facebook'а,26,0,160,25.0,6.0,-0.857160137771,-1.19725869735,0.0174215525764
3865,3865,https://geektimes.ru/post/30088/,geektimes.ru,30088,2008-07-25 15:48:00,@alizar,,False,1919,Винт Сёрф почти закончил межпланетный протокол,78,15,550,1.0,0.0,0.0812826922848,1.17492170148,0.846307841288
3866,3866,https://habrahabr.ru/post/30092/,habrahabr.ru,30092,2008-07-25 17:03:00,@cleg,develop,False,8203,"Основы Python — кратко. Часть 3. Списки, кортежи, файлы.",58,317,211000,38.0,8.0,3.62446895829,2.18549894279,0.609086056218
3867,3867,https://habrahabr.ru/post/30094/,habrahabr.ru,30094,2008-07-25 17:28:00,@jetman,develop,False,1560,"Графики, Plotr и MooTools",6,26,631,14.0,4.0,-0.1781457064,0.639686690628,-1.09555383614
3868,3868,https://geektimes.ru/post/254882/,geektimes.ru,254882,2008-07-25 18:30:00,@foxweb,,False,8199,Знакомство с Arduino,128,231,35500,107.0,3.0,3.2309239271,3.43590668955,1.22006545529
3869,3869,https://habrahabr.ru/post/30103/,habrahabr.ru,30103,2008-07-25 18:41:00,@pilot,develop,False,2747,Пара полезных плагинов для wordpress,23,41,1400,17.0,5.0,0.334356538216,0.911184215539,-0.110495146878
3870,3870,https://habrahabr.ru/post/30104/,habrahabr.ru,30104,2008-07-25 18:46:00,@SamDark,develop,False,393,Новый Firebug Lite,16,24,310,31.0,4.0,-0.63778859908,0.586990206778,-0.386220198845
3871,3871,https://habrahabr.ru/post/30105/,habrahabr.ru,30105,2008-07-25 18:58:00,@Constantine,develop,False,2352,persistent.im — конференции в любом IM клиенте,68,17,645,28.0,9.0,-0.166004499512,0.379648176521,0.734477980055
3872,3872,https://habrahabr.ru/post/35597/,habrahabr.ru,35597,2008-07-25 19:17:00,@serzhb,develop,True,1,А какой JavaScript Framework используете вы? Опрос среди JS-разработчиков.,86,7,3000,1.0,1.0,0.826939079812,-0.125512346805,0.918734027434
3873,3873,https://geektimes.ru/post/30108/,geektimes.ru,30108,2008-07-25 20:07:00,@derigel,,False,617,Яндекс.Фотки Архив,22,10,2500,20.0,7.0,1.1863151645,0.81475794155,-0.109067151905
3874,3874,https://habrahabr.ru/post/30110/,habrahabr.ru,30110,2008-07-25 21:45:00,@alevtino4ka,misc,False,3060,"5 причин, чтобы завести аккаунт на Мой Компас",12,0,212,15.0,30.0,-0.888640510639,-1.4281687667,-0.600580649261
3875,3875,https://habrahabr.ru/post/30123/,habrahabr.ru,30123,2008-07-26 01:33:00,@stirbu,misc,False,433,3D моделирование персонажа (видео),0,3,684,15.0,0.0,-0.132504176607,-0.559208340075,-2.65055820889
3876,3876,https://habrahabr.ru/post/30126/,habrahabr.ru,30126,2008-07-26 02:50:00,@KAndy,develop,False,4032,Лямбда вычисления и замыкание,159,38,991,39.0,7.0,0.104232845611,0.858897040411,1.39966324396
3877,3877,https://habrahabr.ru/post/30130/,habrahabr.ru,30130,2008-07-26 12:11:00,@AndreyTS,develop,False,4307,ASP.NET: расширяем механизм путей SiteMapPath,6,8,1300,1.0,0.0,0.286402720728,-0.0589458082416,-1.09660578312
3878,3878,https://habrahabr.ru/post/30134/,habrahabr.ru,30134,2008-07-26 14:00:00,@NBr,develop,False,2079,Задачка про галстуки,28,1,332,11.0,11.0,-0.593895492106,-0.993468607181,0.0435217064129
3879,3879,https://geektimes.ru/post/30137/,geektimes.ru,30137,2008-07-26 16:43:00,@shahidjanyan,,False,2028,Болезней больше – медики довольны,40,2,366,3.0,0.0,-0.22350162829,-0.253951964059,0.344911631704
3880,3880,https://habrahabr.ru/post/30140/,habrahabr.ru,30140,2008-07-26 18:25:00,@SamDark,develop,False,1357,Удобная навигация по тэгам,52,31,707,35.0,6.0,-0.101010766114,0.738121331246,0.526933033651
3881,3881,https://habrahabr.ru/post/30143/,habrahabr.ru,30143,2008-07-26 20:27:00,@FUEL,design,False,7498,Подача ошибок. Часть 2. Речевой барьер,56,67,520,1.0,0.0,-0.299861321371,1.20592527881,0.584050046415
3882,3882,https://habrahabr.ru/post/30149/,habrahabr.ru,30149,2008-07-27 00:15:00,@xanf,develop,False,3974,"nginx, пользовательские поддомены и rewrite",27,167,24600,1.0,0.0,2.20319111415,1.76330221435,0.0155081256205
3883,3883,https://habrahabr.ru/post/30150/,habrahabr.ru,30150,2008-07-27 00:26:00,@Sphinx,develop,False,29,А есть на русском планета блогов про веб-разработку?,10,0,194,1.0,37.0,-0.934530026347,-1.41908463338,-0.726819994079
3884,3884,https://habrahabr.ru/post/30154/,habrahabr.ru,30154,2008-07-27 01:55:00,@gaidar,develop,False,22608,PHP на Windows и IIS7,53,98,55300,43.0,17.0,2.72085309824,1.43294393918,0.542007703272
3885,3885,https://geektimes.ru/post/30155/,geektimes.ru,30155,2008-07-27 02:21:00,@r13,,False,2352,Эволюция логотипов,6,4,743,2.0,0.0,0.300906050803,0.172845195982,-1.03815714015
3886,3886,https://habrahabr.ru/post/30165/,habrahabr.ru,30165,2008-07-27 13:40:00,@AlexandrFox,admin,False,288,Что с движением?,41,2,276,28.0,9.0,-0.704361849054,-0.733508334958,0.344021069135
3887,3887,https://habrahabr.ru/post/30170/,habrahabr.ru,30170,2008-07-27 16:39:00,@stirbu,misc,False,563,Этапы создания 3D мультфильма: Финальный образ Гожо,5,0,436,4.0,9.0,-0.412014639935,-1.41658647503,-1.23059805284
3888,3888,https://geektimes.ru/post/30171/,geektimes.ru,30171,2008-07-27 17:09:00,@vitol,,False,2290,Калейдоскоп дисплеев iPhone 3G,41,1,618,28.0,11.0,0.165638768972,-0.596408200376,0.354828882391
3889,3889,https://habrahabr.ru/post/30172/,habrahabr.ru,30172,2008-07-27 18:59:00,@peter_bulychev,develop,False,4467,Отчёт о EuroPython 2008,6,8,337,17.0,0.0,-0.575597112034,-0.0539395601443,-1.10708141274
3890,3890,https://habrahabr.ru/post/30173/,habrahabr.ru,30173,2008-07-27 20:16:00,@KonishchevDmitry,develop,False,634,Очередной HowTo по Vim,30,54,5100,2.0,0.0,1.17659750584,1.07065965945,0.0934862430036
3891,3891,https://habrahabr.ru/post/30174/,habrahabr.ru,30174,2008-07-27 20:29:00,@xanf,admin,False,21546,Opensource биллинг ABillS — установка на FreeBSD,12,41,11600,2.0,0.0,1.70253635582,0.900891978735,-0.605936948877
3892,3892,https://habrahabr.ru/post/30181/,habrahabr.ru,30181,2008-07-27 22:25:00,@GruZZ,develop,False,1438,Полупрозрачный блок со скругленными углами,48,52,2000,17.0,13.0,0.565003598432,1.04318229728,0.462264588206
3893,3893,https://geektimes.ru/post/30184/,geektimes.ru,30184,2008-07-28 00:43:00,@vitol,,False,2164,Apple нанимает на работу iPhone–хакера,60,3,292,39.0,7.0,-0.382876505991,0.00452918235419,0.650248025224
3894,3894,https://geektimes.ru/post/31668/,geektimes.ru,31668,2008-07-28 01:42:00,@Dimituri,,False,2513,Apple начала публиковать ежедневные сводки о состоянии MobileMe,7,0,126,13.0,5.0,-1.01972534845,-1.18700924065,-0.937255870132
3895,3895,https://habrahabr.ru/post/30191/,habrahabr.ru,30191,2008-07-28 08:12:00,@konfuze,develop,False,2589,Верстаем пиксел в пиксел: кроссбраузерный аналог PixelPerfect,63,203,29200,4.0,0.0,2.28043757702,1.86933962409,0.677868530824
3896,3896,https://habrahabr.ru/post/30192/,habrahabr.ru,30192,2008-07-28 08:55:00,@bkonst,develop,False,6014,Объединение JS-файлов 2.0 (2/2),10,18,435,19.0,3.0,-0.418602906733,0.396542659148,-0.740966671856
3897,3897,https://habrahabr.ru/post/30194/,habrahabr.ru,30194,2008-07-28 09:57:00,@glintwine,misc,False,2286,INDIEкатор — неправильный стартап,103,6,281,2.0,0.0,-0.696117134945,-0.220171111303,1.06765618741
3898,3898,https://habrahabr.ru/post/30195/,habrahabr.ru,30195,2008-07-28 11:13:00,@vovansl,design,False,5553,Как улучшить юзабилити или что мы сделали неправильно?,26,2,851,4.0,5.0,0.0109638907188,-0.742695748574,-0.0216499611855
3899,3899,https://habrahabr.ru/post/30198/,habrahabr.ru,30198,2008-07-28 11:27:00,@DwINS,admin,False,3617,Виртуализация Linux с помощью OpenVZ,7,29,8800,1.0,0.0,1.5034116162,0.680060684936,-1.00294477349
3900,3900,https://habrahabr.ru/post/31669/,habrahabr.ru,31669,2008-07-28 11:28:00,@alexandrov,develop,False,3392,KDE Utilities. Новый сайт и обновления модуля,12,4,707,18.0,1.0,-0.110650825412,-0.427847386576,-0.608977172922
3901,3901,https://habrahabr.ru/post/30202/,habrahabr.ru,30202,2008-07-28 12:32:00,@EvilFaeton,develop,False,1665,pChart — строим графики и диаграммы на PHP,58,409,41500,2.0,0.0,2.48764712972,2.2967542485,0.612374427857
